FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2018-01-18,Endeavor Air Inc.,ATL,EVV,false,false,939,1132.0,113.0,113.0,1145.0,97.0,55.0,89.0,73.0,350.0,2018,1,1,18,4,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N980EV,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,1.0,7.0,0900-0959,15.0,1147.0,1142.0,3.0,1008,97.0,1.0,6.0,1000-1059,2,0.0
2018-01-19,Endeavor Air Inc.,ATL,EVV,false,false,939,934.0,0.0,-5.0,947.0,0.0,55.0,89.0,73.0,350.0,2018,1,1,19,5,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N832AY,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,15.0,949.0,944.0,3.0,1008,-21.0,0.0,-2.0,1000-1059,2,0.0
2018-01-22,Endeavor Air Inc.,ATL,EVV,false,false,939,932.0,0.0,-7.0,955.0,0.0,62.0,89.0,83.0,350.0,2018,1,1,22,1,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8946A,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,17.0,949.0,951.0,4.0,1008,-13.0,0.0,-1.0,1000-1059,2,0.0
2018-01-23,Endeavor Air Inc.,ATL,EVV,false,false,939,934.0,0.0,-5.0,949.0,0.0,61.0,89.0,75.0,350.0,2018,1,1,23,2,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8972E,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,11.0,945.0,946.0,3.0,1008,-19.0,0.0,-2.0,1000-1059,2,0.0
2018-01-24,Endeavor Air Inc.,ATL,EVV,false,false,939,932.0,0.0,-7.0,948.0,0.0,63.0,89.0,76.0,350.0,2018,1,1,24,3,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N819AY,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,11.0,943.0,946.0,2.0,1008,-20.0,0.0,-2.0,1000-1059,2,0.0
2018-01-25,Endeavor Air Inc.,ATL,EVV,false,false,939,935.0,0.0,-4.0,1026.0,18.0,61.0,89.0,111.0,350.0,2018,1,1,25,4,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N980EV,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,47.0,1022.0,1023.0,3.0,1008,18.0,1.0,1.0,1000-1059,2,0.0
2018-01-26,Endeavor Air Inc.,ATL,EVV,false,false,939,934.0,0.0,-5.0,943.0,0.0,56.0,89.0,69.0,350.0,2018,1,1,26,5,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N686BR,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,0.0,-1.0,0900-0959,11.0,945.0,941.0,2.0,1008,-25.0,0.0,-2.0,1000-1059,2,0.0
2018-01-29,Endeavor Air Inc.,ATL,EVV,false,false,939,1012.0,33.0,33.0,1033.0,25.0,58.0,89.0,81.0,350.0,2018,1,1,29,1,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8883E,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,1.0,2.0,0900-0959,19.0,1031.0,1029.0,4.0,1008,25.0,1.0,1.0,1000-1059,2,0.0
2018-01-30,Endeavor Air Inc.,ATL,EVV,false,false,939,957.0,18.0,18.0,1024.0,16.0,58.0,89.0,87.0,350.0,2018,1,1,30,2,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N819AY,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,1.0,1.0,0900-0959,25.0,1022.0,1020.0,4.0,1008,16.0,1.0,1.0,1000-1059,2,0.0
2018-01-31,Endeavor Air Inc.,ATL,EVV,false,false,939,1052.0,73.0,73.0,1107.0,59.0,57.0,89.0,75.0,350.0,2018,1,1,31,3,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N8869B,3299,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11612,1161206,31612,"Evansville, IN",IN,18,Indiana,42,1.0,4.0,0900-0959,13.0,1105.0,1102.0,5.0,1008,59.0,1.0,3.0,1000-1059,2,0.0
2018-01-06,Endeavor Air Inc.,BUF,DTW,false,false,1006,1043.0,37.0,37.0,1200.0,30.0,39.0,84.0,77.0,241.0,2018,1,1,6,6,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N914XJ,3299,10792,1079206,30792,"Buffalo, NY",NY,36,New York,22,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,1.0,2.0,1000-1059,29.0,1112.0,1151.0,9.0,1130,30.0,1.0,2.0,1100-1159,1,0.0
2018-01-20,Endeavor Air Inc.,BUF,DTW,false,false,1006,1003.0,0.0,-3.0,1109.0,0.0,44.0,84.0,66.0,241.0,2018,1,1,20,6,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N304PQ,3299,10792,1079206,30792,"Buffalo, NY",NY,36,New York,22,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1000-1059,17.0,1020.0,1104.0,5.0,1130,-21.0,0.0,-2.0,1100-1159,1,0.0
2018-01-27,Endeavor Air Inc.,BUF,DTW,false,false,1006,957.0,0.0,-9.0,1111.0,0.0,52.0,84.0,74.0,241.0,2018,1,1,27,6,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N902XJ,3299,10792,1079206,30792,"Buffalo, NY",NY,36,New York,22,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1000-1059,17.0,1014.0,1106.0,5.0,1130,-19.0,0.0,-2.0,1100-1159,1,0.0
2018-01-02,Endeavor Air Inc.,DFW,DTW,false,false,730,725.0,0.0,-5.0,1116.0,,137.0,166.0,171.0,986.0,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,3299,9E,20363,9E,N602LR,3299,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,0700-0759,20.0,745.0,1102.0,14.0,1116,,,,1100-1159,4,0.0
2018-01-01,Endeavor Air Inc.,ATL,OAJ,false,false,2215,2214.0,0.0,-1.0,2330.0,0.0,55.0,85.0,76.0,399.0,2018,1,1,1,1,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N132EV,3300,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,13795,1379502,33795,"Jacksonville/Camp Lejeune, NC",NC,37,North Carolina,36,0.0,-1.0,2200-2259,18.0,2232.0,2327.0,3.0,2340,-10.0,0.0,-1.0,2300-2359,2,0.0
2018-01-03,Endeavor Air Inc.,BTV,DTW,false,false,1240,1233.0,0.0,-7.0,1441.0,0.0,94.0,135.0,128.0,537.0,2018,1,1,3,3,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8974C,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,17.0,1250.0,1424.0,17.0,1455,-14.0,0.0,-1.0,1400-1459,3,0.0
2018-01-04,Endeavor Air Inc.,BTV,DTW,false,false,1240,1236.0,0.0,-4.0,1441.0,0.0,89.0,135.0,125.0,537.0,2018,1,1,4,4,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8976E,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,27.0,1303.0,1432.0,9.0,1455,-14.0,0.0,-1.0,1400-1459,3,0.0
2018-01-05,Endeavor Air Inc.,BTV,DTW,false,false,1240,1238.0,0.0,-2.0,1451.0,0.0,91.0,135.0,133.0,537.0,2018,1,1,5,5,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8908D,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,27.0,1305.0,1436.0,15.0,1455,-4.0,0.0,-1.0,1400-1459,3,0.0
2018-01-07,Endeavor Air Inc.,BTV,DTW,false,false,1240,1240.0,,,1431.0,0.0,90.0,135.0,111.0,537.0,2018,1,1,7,7,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8694A,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,,,1200-1259,13.0,1253.0,1423.0,8.0,1455,-24.0,0.0,-2.0,1400-1459,3,0.0
2018-01-08,Endeavor Air Inc.,BTV,DTW,false,false,1240,1254.0,14.0,14.0,1451.0,0.0,92.0,135.0,117.0,537.0,2018,1,1,8,1,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8869B,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,0.0,1200-1259,15.0,1309.0,1441.0,10.0,1455,-4.0,0.0,-1.0,1400-1459,3,0.0
2018-01-09,Endeavor Air Inc.,BTV,DTW,false,false,1240,1255.0,15.0,15.0,1501.0,6.0,91.0,135.0,126.0,537.0,2018,1,1,9,2,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8972E,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,1.0,1.0,1200-1259,20.0,1315.0,1446.0,15.0,1455,6.0,0.0,0.0,1400-1459,3,0.0
2018-01-10,Endeavor Air Inc.,BTV,DTW,false,false,1240,1306.0,26.0,26.0,1458.0,3.0,89.0,135.0,112.0,537.0,2018,1,1,10,3,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8969A,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,1.0,1.0,1200-1259,14.0,1320.0,1449.0,9.0,1455,3.0,0.0,0.0,1400-1459,3,0.0
2018-01-11,Endeavor Air Inc.,BTV,DTW,false,false,1240,1238.0,0.0,-2.0,1450.0,0.0,98.0,135.0,132.0,537.0,2018,1,1,11,4,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8783E,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,22.0,1300.0,1438.0,12.0,1455,-5.0,0.0,-1.0,1400-1459,3,0.0
2018-01-12,Endeavor Air Inc.,BTV,DTW,false,false,1240,1239.0,0.0,-1.0,1438.0,0.0,95.0,135.0,119.0,537.0,2018,1,1,12,5,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8896A,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,11.0,1250.0,1425.0,13.0,1455,-17.0,0.0,-2.0,1400-1459,3,0.0
2018-01-15,Endeavor Air Inc.,BTV,DTW,false,false,1240,1235.0,0.0,-5.0,1433.0,0.0,85.0,135.0,118.0,537.0,2018,1,1,15,1,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8877A,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,24.0,1259.0,1424.0,9.0,1455,-22.0,0.0,-2.0,1400-1459,3,0.0
2018-01-16,Endeavor Air Inc.,BTV,DTW,false,false,1240,1243.0,3.0,3.0,1453.0,0.0,104.0,135.0,130.0,537.0,2018,1,1,16,2,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8869B,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,0.0,1200-1259,19.0,1302.0,1446.0,7.0,1455,-2.0,0.0,-1.0,1400-1459,3,0.0
2018-01-17,Endeavor Air Inc.,BTV,DTW,false,false,1240,1309.0,29.0,29.0,1450.0,0.0,76.0,135.0,101.0,537.0,2018,1,1,17,3,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8837B,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,1.0,1.0,1200-1259,15.0,1324.0,1440.0,10.0,1455,-5.0,0.0,-1.0,1400-1459,3,0.0
2018-01-18,Endeavor Air Inc.,BTV,DTW,false,false,1240,1306.0,26.0,26.0,1501.0,6.0,89.0,135.0,115.0,537.0,2018,1,1,18,4,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8896A,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,1.0,1.0,1200-1259,14.0,1320.0,1449.0,12.0,1455,6.0,0.0,0.0,1400-1459,3,0.0
2018-01-19,Endeavor Air Inc.,BTV,DTW,false,false,1240,1232.0,0.0,-8.0,1424.0,0.0,93.0,135.0,112.0,537.0,2018,1,1,19,5,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8908D,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,10.0,1242.0,1415.0,9.0,1455,-31.0,0.0,-2.0,1400-1459,3,0.0
2018-01-21,Endeavor Air Inc.,BTV,DTW,false,false,1240,1238.0,0.0,-2.0,1446.0,0.0,92.0,135.0,128.0,537.0,2018,1,1,21,7,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8683B,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,27.0,1305.0,1437.0,9.0,1455,-9.0,0.0,-1.0,1400-1459,3,0.0
2018-01-22,Endeavor Air Inc.,BTV,DTW,false,false,1240,1241.0,1.0,1.0,1441.0,0.0,90.0,135.0,120.0,537.0,2018,1,1,22,1,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8976E,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,0.0,1200-1259,22.0,1303.0,1433.0,8.0,1455,-14.0,0.0,-1.0,1400-1459,3,0.0
2018-01-23,Endeavor Air Inc.,BTV,DTW,false,false,1240,1239.0,0.0,-1.0,1429.0,0.0,89.0,135.0,110.0,537.0,2018,1,1,23,2,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8946A,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,14.0,1253.0,1422.0,7.0,1455,-26.0,0.0,-2.0,1400-1459,3,0.0
2018-01-24,Endeavor Air Inc.,BTV,DTW,false,false,1240,1237.0,0.0,-3.0,1438.0,0.0,84.0,135.0,121.0,537.0,2018,1,1,24,3,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8980A,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,22.0,1259.0,1423.0,15.0,1455,-17.0,0.0,-2.0,1400-1459,3,0.0
2018-01-25,Endeavor Air Inc.,BTV,DTW,false,false,1240,1239.0,0.0,-1.0,1422.0,0.0,85.0,135.0,103.0,537.0,2018,1,1,25,4,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8969A,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,12.0,1251.0,1416.0,6.0,1455,-33.0,0.0,-2.0,1400-1459,3,0.0
2018-01-26,Endeavor Air Inc.,BTV,DTW,false,false,1240,1251.0,11.0,11.0,1438.0,0.0,88.0,135.0,107.0,537.0,2018,1,1,26,5,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8683B,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,0.0,1200-1259,12.0,1303.0,1431.0,7.0,1455,-17.0,0.0,-2.0,1400-1459,3,0.0
2018-01-28,Endeavor Air Inc.,BTV,DTW,false,false,1240,1230.0,0.0,-10.0,1440.0,0.0,96.0,135.0,130.0,537.0,2018,1,1,28,7,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8896A,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,28.0,1258.0,1434.0,6.0,1455,-15.0,0.0,-1.0,1400-1459,3,0.0
2018-01-29,Endeavor Air Inc.,BTV,DTW,false,false,1240,1359.0,79.0,79.0,1622.0,87.0,105.0,135.0,143.0,537.0,2018,1,1,29,1,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N980EV,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,1.0,5.0,1200-1259,25.0,1424.0,1609.0,13.0,1455,87.0,1.0,5.0,1400-1459,3,0.0
2018-01-30,Endeavor Air Inc.,BTV,DTW,false,false,1240,1259.0,19.0,19.0,1447.0,0.0,83.0,135.0,108.0,537.0,2018,1,1,30,2,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8869B,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,1.0,1.0,1200-1259,14.0,1313.0,1436.0,11.0,1455,-8.0,0.0,-1.0,1400-1459,3,0.0
2018-01-31,Endeavor Air Inc.,BTV,DTW,false,false,1240,1230.0,0.0,-10.0,1437.0,0.0,96.0,135.0,127.0,537.0,2018,1,1,31,3,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8847A,3300,10785,1078502,30785,"Burlington, VT",VT,50,Vermont,16,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,0.0,-1.0,1200-1259,18.0,1248.0,1424.0,13.0,1455,-18.0,0.0,-2.0,1400-1459,3,0.0
2018-01-02,Endeavor Air Inc.,CVG,BOS,false,false,910,1041.0,91.0,91.0,1247.0,88.0,101.0,129.0,126.0,752.0,2018,1,1,2,2,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N300PQ,3300,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,1.0,6.0,0900-0959,15.0,1056.0,1237.0,10.0,1119,88.0,1.0,5.0,1100-1159,4,0.0
2018-01-06,Endeavor Air Inc.,LGA,SYR,false,false,1810,1805.0,0.0,-5.0,1913.0,0.0,42.0,78.0,68.0,198.0,2018,1,1,6,6,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N8986B,3300,12953,1295304,31703,"New York, NY",NY,36,New York,22,15096,1509602,35096,"Syracuse, NY",NY,36,New York,22,0.0,-1.0,1800-1859,20.0,1825.0,1907.0,6.0,1928,-15.0,0.0,-1.0,1900-1959,1,0.0
2018-01-13,Endeavor Air Inc.,LGA,SYR,false,false,1810,1800.0,0.0,-10.0,1907.0,0.0,41.0,79.0,67.0,198.0,2018,1,1,13,6,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N134EV,3300,12953,1295304,31703,"New York, NY",NY,36,New York,22,15096,1509602,35096,"Syracuse, NY",NY,36,New York,22,0.0,-1.0,1800-1859,20.0,1820.0,1901.0,6.0,1929,-22.0,0.0,-2.0,1900-1959,1,0.0
2018-01-14,Endeavor Air Inc.,LGA,SYR,false,false,1810,1803.0,0.0,-7.0,1917.0,0.0,41.0,81.0,74.0,198.0,2018,1,1,14,7,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N906XJ,3300,12953,1295304,31703,"New York, NY",NY,36,New York,22,15096,1509602,35096,"Syracuse, NY",NY,36,New York,22,0.0,-1.0,1800-1859,29.0,1832.0,1913.0,4.0,1931,-14.0,0.0,-1.0,1900-1959,1,0.0
2018-01-20,Endeavor Air Inc.,LGA,SYR,false,false,1810,1758.0,0.0,-12.0,1903.0,0.0,35.0,78.0,65.0,198.0,2018,1,1,20,6,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N836AY,3300,12953,1295304,31703,"New York, NY",NY,36,New York,22,15096,1509602,35096,"Syracuse, NY",NY,36,New York,22,0.0,-1.0,1800-1859,24.0,1822.0,1857.0,6.0,1928,-25.0,0.0,-2.0,1900-1959,1,0.0
2018-01-27,Endeavor Air Inc.,LGA,SYR,false,false,1810,1758.0,0.0,-12.0,1903.0,0.0,36.0,79.0,65.0,198.0,2018,1,1,27,6,DL,DL_CODESHARE,19790,DL,3300,9E,20363,9E,N307PQ,3300,12953,1295304,31703,"New York, NY",NY,36,New York,22,15096,1509602,35096,"Syracuse, NY",NY,36,New York,22,0.0,-1.0,1800-1859,24.0,1822.0,1858.0,5.0,1929,-26.0,0.0,-2.0,1900-1959,1,0.0
2018-01-03,Endeavor Air Inc.,ATL,EWN,false,false,1225,1222.0,0.0,-3.0,1346.0,0.0,64.0,85.0,84.0,433.0,2018,1,1,3,3,DL,DL_CODESHARE,19790,DL,3301,9E,20363,9E,N8972E,3301,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11617,1161708,31617,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,36,0.0,-1.0,1200-1259,17.0,1239.0,1343.0,3.0,1350,-4.0,0.0,-1.0,1300-1359,2,0.0
2018-01-04,Endeavor Air Inc.,ATL,EWN,true,false,1225,,,,,,,85.0,,433.0,2018,1,1,4,4,DL,DL_CODESHARE,19790,DL,3301,9E,20363,9E,N836AY,3301,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11617,1161708,31617,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,36,,,1200-1259,,,,,1350,,,,1300-1359,2,0.0
2018-01-05,Endeavor Air Inc.,ATL,EWN,false,false,1225,1231.0,6.0,6.0,1405.0,15.0,62.0,85.0,94.0,433.0,2018,1,1,5,5,DL,DL_CODESHARE,19790,DL,3301,9E,20363,9E,N836AY,3301,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11617,1161708,31617,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,36,0.0,0.0,1200-1259,26.0,1257.0,1359.0,6.0,1350,15.0,1.0,1.0,1300-1359,2,0.0
2018-01-07,Endeavor Air Inc.,ATL,EWN,false,false,1225,1222.0,0.0,-3.0,1344.0,0.0,60.0,85.0,82.0,433.0,2018,1,1,7,7,DL,DL_CODESHARE,19790,DL,3301,9E,20363,9E,N8883E,3301,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11617,1161708,31617,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,36,0.0,-1.0,1200-1259,18.0,1240.0,1340.0,4.0,1350,-6.0,0.0,-1.0,1300-1359,2,0.0
2018-01-08,Endeavor Air Inc.,ATL,EWN,false,false,1225,1354.0,89.0,89.0,1504.0,74.0,57.0,85.0,70.0,433.0,2018,1,1,8,1,DL,DL_CODESHARE,19790,DL,3301,9E,20363,9E,N980EV,3301,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11617,1161708,31617,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,36,1.0,5.0,1200-1259,11.0,1405.0,1502.0,2.0,1350,74.0,1.0,4.0,1300-1359,2,0.0
2018-01-09,Endeavor Air Inc.,ATL,EWN,false,false,1225,1246.0,21.0,21.0,1405.0,15.0,61.0,85.0,79.0,433.0,2018,1,1,9,2,DL,DL_CODESHARE,19790,DL,3301,9E,20363,9E,N8970D,3301,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11617,1161708,31617,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,36,1.0,1.0,1200-1259,16.0,1302.0,1403.0,2.0,1350,15.0,1.0,1.0,1300-1359,2,0.0
2018-01-10,Endeavor Air Inc.,ATL,EWN,false,false,1225,1225.0,,,1350.0,,60.0,85.0,85.0,433.0,2018,1,1,10,3,DL,DL_CODESHARE,19790,DL,3301,9E,20363,9E,N8976E,3301,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11617,1161708,31617,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,36,,,1200-1259,15.0,1240.0,1340.0,10.0,1350,,,,1300-1359,2,0.0
2018-01-11,Endeavor Air Inc.,ATL,EWN,false,false,1225,1221.0,0.0,-4.0,1346.0,0.0,66.0,85.0,85.0,433.0,2018,1,1,11,4,DL,DL_CODESHARE,19790,DL,3301,9E,20363,9E,N8972E,3301,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11617,1161708,31617,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,36,0.0,-1.0,1200-1259,15.0,1236.0,1342.0,4.0,1350,-4.0,0.0,-1.0,1300-1359,2,0.0
2018-01-12,Endeavor Air Inc.,ATL,EWN,false,false,1225,1226.0,1.0,1.0,1417.0,27.0,76.0,85.0,111.0,433.0,2018,1,1,12,5,DL,DL_CODESHARE,19790,DL,3301,9E,20363,9E,N8783E,3301,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11617,1161708,31617,"New Bern/Morehead/Beaufort, NC",NC,37,North Carolina,36,0.0,0.0,1200-1259,30.0,1256.0,1412.0,5.0,1350,27.0,1.0,1.0,1300-1359,2,0.0
